,TumorType,Feature,mi_score
144,ACC,FOXO3A_pS318S321,3.0440500241168422
145,ACC,FOXM1,3.044050024116842
146,ACC,G6PD,3.0440500241168422
147,ACC,GAPDH,3.0440500241168422
148,ACC,GSK3_pS9,3.0440500241168427
149,ACC,HEREGULIN,3.0440500241168422
150,ACC,MYH11,3.0440500241168422
151,ACC,MYOSINIIA_pS1943,3.0440500241168422
152,ACC,NRAS,3.0440500241168422
153,ACC,NDRG1_pT346,3.0440500241168422
154,ACC,P21,3.0440500241168422
155,ACC,P27_pT198,2.9208238586839634
156,ACC,P90RSK,3.0440500241168422
157,ACC,PDCD4,3.0132434827586225
158,ACC,PDK1,3.0440500241168427
159,ACC,PEA15_pS116,3.0440500241168422
160,ACC,PI3KP85,3.0440500241168427
161,ACC,PKCPANBETAII_pS660,3.0440500241168422
162,ACC,PRDX1,3.0440500241168422
163,ACC,RAB11,3.0440500241168422
164,ACC,RAB25,3.0440500241168427
165,ACC,RAPTOR,3.0440500241168422
166,ACC,RBM15,3.0440500241168422
167,ACC,RICTOR,3.044050024116842
168,ACC,RICTOR_pT1135,3.0440500241168422
169,ACC,SCD1,3.0440500241168427
170,ACC,SF2,3.0440500241168422
171,ACC,TAZ,3.0440500241168422
172,ACC,TIGAR,3.0440500241168427
173,ACC,TRANSGLUTAMINASE,3.0440500241168422
174,ACC,TFRC,3.0440500241168422
175,ACC,TSC1,3.0440500241168422
176,ACC,TUBERIN_pT1462,3.0440500241168422
177,ACC,VHL,3.0440500241168422
178,ACC,XBP1,3.0440500241168422
179,ACC,ACETYLATUBULINLYS40,3.0440500241168422
180,ACC,P62LCKLIGAND,3.0440500241168422
181,ACC,X1433BETA,3.0440500241168422
182,ACC,X1433ZETA,3.044050024116842
183,ACC,ACVRL1,3.0440500241168422
184,ACC,DIRAS3,3.0440500241168422
185,ACC,ANNEXIN1,3.0440500241168422
186,ACC,PREX1,3.0440500241168422
187,ACC,ERCC1,3.0440500241168422
188,ACC,MSH2,3.0440500241168422
189,ACC,MSH6,3.0440500241168422
190,ACC,SMAC,3.0440500241168422
191,ACC,ADAR1,0.0
192,ACC,ALPHACATENIN,0.0
193,ACC,TTF1,0.0
194,ACC,CASPASE3,3.0440500241168422
195,ACC,CASPASE9,3.044050024116842
196,ACC,PARP1,3.0440500241168427
197,ACC,JAB1,3.0440500241168422
