,TumorType,Feature,mi_score
145,UCS,FOXM1,3.2674648538630997
146,UCS,G6PD,3.2674648538630997
147,UCS,GAPDH,3.2674648538630997
148,UCS,GSK3_pS9,3.2674648538630997
149,UCS,HEREGULIN,3.2674648538630997
150,UCS,MYH11,3.2674648538630993
151,UCS,MYOSINIIA_pS1943,3.267464853863099
152,UCS,NRAS,3.2674648538630997
153,UCS,NDRG1_pT346,3.2674648538630997
154,UCS,P21,3.2674648538630997
155,UCS,P27_pT198,3.267464853863099
156,UCS,P90RSK,3.2674648538631006
157,UCS,PDCD4,3.267464853863099
158,UCS,PDK1,3.2674648538630993
159,UCS,PEA15_pS116,3.267464853863101
160,UCS,PI3KP85,3.2674648538630997
161,UCS,PKCPANBETAII_pS660,3.2674648538630997
162,UCS,PRDX1,3.267464853863099
163,UCS,RAB11,3.2674648538630997
164,UCS,RAB25,3.2674648538630997
165,UCS,RAPTOR,3.2674648538630997
166,UCS,RBM15,3.2674648538630993
167,UCS,RICTOR,3.2674648538630997
168,UCS,RICTOR_pT1135,3.2674648538630997
169,UCS,SCD1,3.2674648538630997
170,UCS,SF2,3.2674648538631006
171,UCS,TAZ,3.2674648538630997
172,UCS,TIGAR,3.2674648538631
173,UCS,TRANSGLUTAMINASE,3.2674648538630997
174,UCS,TFRC,3.267464853863099
175,UCS,TSC1,3.2674648538630997
176,UCS,TUBERIN_pT1462,3.2674648538630997
177,UCS,VHL,3.2674648538630997
178,UCS,XBP1,3.2674648538630997
179,UCS,ACETYLATUBULINLYS40,3.2674648538630997
180,UCS,P62LCKLIGAND,3.2674648538631006
181,UCS,X1433BETA,3.2674648538630997
182,UCS,X1433ZETA,3.2674648538631006
183,UCS,ACVRL1,3.2674648538630997
184,UCS,DIRAS3,3.2674648538630997
185,UCS,ANNEXIN1,3.2674648538630993
186,UCS,PREX1,3.2674648538630997
187,UCS,ERCC1,3.2674648538631006
188,UCS,MSH2,3.2674648538630997
189,UCS,MSH6,3.2674648538631
190,UCS,SMAC,3.2674648538630997
191,UCS,ADAR1,3.2674648538630997
192,UCS,ALPHACATENIN,3.2674648538630997
193,UCS,TTF1,3.2674648538631
194,UCS,CASPASE3,0.0
195,UCS,CASPASE9,0.0
196,UCS,PARP1,0.0
197,UCS,JAB1,0.0
