,TumorType,Feature,mi_score
140,KIRC,CYCLINE2,2.6168559231322295
141,KIRC,ETS1,2.6331227461281808
142,KIRC,EIF4G,2.6540718791354476
143,KIRC,FASN,2.654071879135448
144,KIRC,FOXO3A_pS318S321,2.6540718791354476
145,KIRC,FOXM1,2.6540718791354476
146,KIRC,G6PD,2.6540718791354476
147,KIRC,GAPDH,2.646698642298749
148,KIRC,GSK3_pS9,2.646698642298749
149,KIRC,HEREGULIN,2.654071879135448
150,KIRC,MYH11,2.6540718791354476
151,KIRC,MYOSINIIA_pS1943,2.654071879135448
152,KIRC,NRAS,2.6540718791354476
153,KIRC,NDRG1_pT346,2.654071879135448
154,KIRC,P21,2.6211678863765635
155,KIRC,P27_pT198,2.654071879135448
156,KIRC,P90RSK,2.6540718791354476
157,KIRC,PDCD4,2.654071879135448
158,KIRC,PDK1,2.654071879135448
159,KIRC,PEA15_pS116,2.654071879135448
160,KIRC,PI3KP85,2.654071879135448
161,KIRC,PKCPANBETAII_pS660,2.650970549468513
162,KIRC,PRDX1,2.654071879135448
163,KIRC,RAB11,2.654071879135448
164,KIRC,RAB25,2.654071879135448
165,KIRC,RAPTOR,2.6540718791354476
166,KIRC,RBM15,2.6540718791354476
167,KIRC,RICTOR,2.646698642298749
168,KIRC,RICTOR_pT1135,2.6029953971126307
169,KIRC,SCD1,2.654071879135448
170,KIRC,SF2,2.640495982964879
171,KIRC,TAZ,2.617205694951954
172,KIRC,TIGAR,2.654071879135448
173,KIRC,TRANSGLUTAMINASE,2.6540718791354476
174,KIRC,TFRC,2.6331227461281808
175,KIRC,TSC1,2.654071879135448
176,KIRC,TUBERIN_pT1462,2.6416665604677085
177,KIRC,VHL,2.6540718791354476
178,KIRC,XBP1,2.623058582466099
179,KIRC,ACETYLATUBULINLYS40,2.654071879135448
180,KIRC,P62LCKLIGAND,2.654071879135448
181,KIRC,X1433BETA,2.6540718791354476
182,KIRC,X1433ZETA,2.6540718791354476
183,KIRC,ACVRL1,2.654071879135447
184,KIRC,DIRAS3,2.654071879135448
185,KIRC,ANNEXIN1,2.654071879135448
186,KIRC,PREX1,2.654071879135448
187,KIRC,ERCC1,2.654071879135448
188,KIRC,MSH2,2.6540718791354476
189,KIRC,MSH6,2.6261599121330335
190,KIRC,SMAC,2.654071879135448
191,KIRC,ADAR1,0.13683833973659615
192,KIRC,ALPHACATENIN,0.13683833973659618
193,KIRC,TTF1,0.13683833973659618
194,KIRC,CASPASE3,0.0
195,KIRC,CASPASE9,0.0
196,KIRC,PARP1,0.13683833973659615
197,KIRC,JAB1,0.13683833973659618
