,TumorType,Feature,mi_score
145,KICH,FOXM1,1.5610803867502605
146,KICH,G6PD,1.5610803867502605
147,KICH,GAPDH,1.56108038675026
148,KICH,GSK3_pS9,1.5610803867502605
149,KICH,HEREGULIN,1.5610803867502607
150,KICH,MYH11,1.56108038675026
151,KICH,MYOSINIIA_pS1943,1.5610803867502605
152,KICH,NRAS,1.5610803867502603
153,KICH,NDRG1_pT346,1.5610803867502605
154,KICH,P21,1.5610803867502603
155,KICH,P27_pT198,1.5610803867502605
156,KICH,P90RSK,1.5610803867502605
157,KICH,PDCD4,1.5610803867502605
158,KICH,PDK1,1.5610803867502605
159,KICH,PEA15_pS116,1.56108038675026
160,KICH,PI3KP85,1.56108038675026
161,KICH,PKCPANBETAII_pS660,1.5610803867502603
162,KICH,PRDX1,1.5610803867502603
163,KICH,RAB11,1.5610803867502605
164,KICH,RAB25,1.5610803867502607
165,KICH,RAPTOR,1.56108038675026
166,KICH,RBM15,1.5610803867502605
167,KICH,RICTOR,1.56108038675026
168,KICH,RICTOR_pT1135,1.5610803867502605
169,KICH,SCD1,1.56108038675026
170,KICH,SF2,1.5610803867502607
171,KICH,TAZ,1.5610803867502605
172,KICH,TIGAR,1.56108038675026
173,KICH,TRANSGLUTAMINASE,1.5390757143515321
174,KICH,TFRC,1.56108038675026
175,KICH,TSC1,1.56108038675026
176,KICH,TUBERIN_pT1462,1.5610803867502605
177,KICH,VHL,1.5610803867502607
178,KICH,XBP1,1.56108038675026
179,KICH,ACETYLATUBULINLYS40,1.5610803867502603
180,KICH,P62LCKLIGAND,1.5610803867502603
181,KICH,X1433BETA,1.5610803867502607
182,KICH,X1433ZETA,1.56108038675026
183,KICH,ACVRL1,1.5610803867502605
184,KICH,DIRAS3,1.5610803867502605
185,KICH,ANNEXIN1,1.5610803867502603
186,KICH,PREX1,1.5610803867502605
187,KICH,ERCC1,1.5610803867502605
188,KICH,MSH2,1.5610803867502607
189,KICH,MSH6,1.5610803867502605
190,KICH,SMAC,1.5610803867502603
191,KICH,ADAR1,0.0
192,KICH,ALPHACATENIN,0.0
193,KICH,TTF1,0.0
194,KICH,CASPASE3,0.0
195,KICH,CASPASE9,0.0
196,KICH,PARP1,0.0
197,KICH,JAB1,0.0
