,TumorType,Feature,mi_score
141,DLBC,ETS1,3.0605623567706175
142,DLBC,EIF4G,3.0605623567706184
143,DLBC,FASN,3.060562356770618
144,DLBC,FOXO3A_pS318S321,3.060562356770618
145,DLBC,FOXM1,3.060562356770618
146,DLBC,G6PD,3.0605623567706175
147,DLBC,GAPDH,3.060562356770618
148,DLBC,GSK3_pS9,3.0605623567706175
149,DLBC,HEREGULIN,3.0605623567706175
150,DLBC,MYH11,3.060562356770618
151,DLBC,MYOSINIIA_pS1943,3.0605623567706175
152,DLBC,NRAS,3.0605623567706175
153,DLBC,NDRG1_pT346,3.0605623567706175
154,DLBC,P21,3.060562356770618
155,DLBC,P27_pT198,3.0605623567706175
156,DLBC,P90RSK,3.060562356770618
157,DLBC,PDCD4,3.060562356770618
158,DLBC,PDK1,3.060562356770618
159,DLBC,PEA15_pS116,3.060562356770618
160,DLBC,PI3KP85,3.060562356770618
161,DLBC,PKCPANBETAII_pS660,3.060562356770618
162,DLBC,PRDX1,3.060562356770618
163,DLBC,RAB11,3.0605623567706175
164,DLBC,RAB25,3.060562356770618
165,DLBC,RAPTOR,3.0605623567706184
166,DLBC,RBM15,3.060562356770618
167,DLBC,RICTOR,3.0605623567706175
168,DLBC,RICTOR_pT1135,3.060562356770618
169,DLBC,SCD1,3.060562356770618
170,DLBC,SF2,3.0605623567706175
171,DLBC,TAZ,3.0605623567706175
172,DLBC,TIGAR,3.0605623567706175
173,DLBC,TRANSGLUTAMINASE,3.060562356770618
174,DLBC,TFRC,3.060562356770618
175,DLBC,TSC1,3.060562356770618
176,DLBC,TUBERIN_pT1462,3.060562356770618
177,DLBC,VHL,3.060562356770618
178,DLBC,XBP1,3.060562356770618
179,DLBC,ACETYLATUBULINLYS40,3.060562356770618
180,DLBC,P62LCKLIGAND,3.060562356770618
181,DLBC,X1433BETA,3.0605623567706175
182,DLBC,X1433ZETA,3.0605623567706175
183,DLBC,ACVRL1,3.0605623567706175
184,DLBC,DIRAS3,3.060562356770618
185,DLBC,ANNEXIN1,3.060562356770618
186,DLBC,PREX1,3.0605623567706175
187,DLBC,ERCC1,3.0605623567706175
188,DLBC,MSH2,3.060562356770618
189,DLBC,MSH6,3.060562356770618
190,DLBC,SMAC,3.0605623567706184
191,DLBC,ADAR1,3.060562356770618
192,DLBC,ALPHACATENIN,3.060562356770618
193,DLBC,TTF1,3.060562356770618
194,DLBC,CASPASE3,0.0
195,DLBC,CASPASE9,0.0
196,DLBC,PARP1,3.060562356770618
197,DLBC,JAB1,3.060562356770618
