,TumorType,Feature,mi_score
138,PCPG,BRCA2,2.7353217532655507
139,PCPG,CD20,2.6276865526420052
140,PCPG,CYCLINE2,2.7353217532655503
141,PCPG,ETS1,2.7353217532655507
142,PCPG,EIF4G,2.7353217532655507
143,PCPG,FASN,2.7353217532655503
144,PCPG,FOXO3A_pS318S321,2.7353217532655503
145,PCPG,FOXM1,2.7353217532655503
146,PCPG,G6PD,2.735321753265551
147,PCPG,GAPDH,2.7353217532655507
148,PCPG,GSK3_pS9,2.7353217532655503
149,PCPG,HEREGULIN,2.7353217532655507
150,PCPG,MYH11,2.7353217532655507
151,PCPG,MYOSINIIA_pS1943,2.7353217532655503
152,PCPG,NRAS,2.7353217532655507
153,PCPG,NDRG1_pT346,2.7353217532655503
154,PCPG,P21,2.7353217532655503
155,PCPG,P27_pT198,2.7353217532655507
156,PCPG,P90RSK,2.7353217532655503
157,PCPG,PDCD4,2.7353217532655507
158,PCPG,PDK1,2.7353217532655503
159,PCPG,PEA15_pS116,2.7353217532655503
160,PCPG,PI3KP85,2.7353217532655507
161,PCPG,PKCPANBETAII_pS660,2.7193873353216436
162,PCPG,PRDX1,2.7353217532655507
163,PCPG,RAB11,2.7353217532655503
164,PCPG,RAB25,2.7353217532655507
165,PCPG,RAPTOR,2.7353217532655503
166,PCPG,RBM15,2.7353217532655507
167,PCPG,RICTOR,2.7353217532655507
168,PCPG,RICTOR_pT1135,2.7353217532655507
169,PCPG,SCD1,2.719387335321644
170,PCPG,SF2,2.7353217532655503
171,PCPG,TAZ,2.7353217532655503
172,PCPG,TIGAR,2.7193873353216436
173,PCPG,TRANSGLUTAMINASE,2.7353217532655503
174,PCPG,TFRC,2.7353217532655503
175,PCPG,TSC1,2.735321753265551
176,PCPG,TUBERIN_pT1462,2.7353217532655503
177,PCPG,VHL,2.7353217532655503
178,PCPG,XBP1,2.7353217532655507
179,PCPG,ACETYLATUBULINLYS40,2.7353217532655503
180,PCPG,P62LCKLIGAND,2.7353217532655503
181,PCPG,X1433BETA,2.7353217532655507
182,PCPG,X1433ZETA,2.7353217532655507
183,PCPG,ACVRL1,2.7353217532655507
184,PCPG,DIRAS3,2.7353217532655507
185,PCPG,ANNEXIN1,2.7353217532655507
186,PCPG,PREX1,2.7353217532655503
187,PCPG,ERCC1,2.7353217532655503
188,PCPG,MSH2,2.7353217532655507
189,PCPG,MSH6,2.6428253215164648
190,PCPG,SMAC,2.7353217532655507
191,PCPG,ADAR1,2.7353217532655503
192,PCPG,ALPHACATENIN,2.7353217532655507
193,PCPG,TTF1,2.7353217532655503
194,PCPG,CASPASE3,0.0
195,PCPG,CASPASE9,0.0
196,PCPG,PARP1,0.0
197,PCPG,JAB1,0.0
