,TumorType,Feature,mi_score
140,CHOL,CYCLINE2,2.9966356757792143
141,CHOL,ETS1,2.9966356757792143
142,CHOL,EIF4G,2.9966356757792143
143,CHOL,FASN,2.996635675779215
144,CHOL,FOXO3A_pS318S321,2.9966356757792147
145,CHOL,FOXM1,2.9966356757792147
146,CHOL,G6PD,2.9966356757792143
147,CHOL,GAPDH,2.9966356757792147
148,CHOL,GSK3_pS9,2.9966356757792143
149,CHOL,HEREGULIN,2.9966356757792147
150,CHOL,MYH11,2.996635675779215
151,CHOL,MYOSINIIA_pS1943,2.996635675779215
152,CHOL,NRAS,2.996635675779215
153,CHOL,NDRG1_pT346,2.9966356757792147
154,CHOL,P21,2.9966356757792143
155,CHOL,P27_pT198,2.9966356757792147
156,CHOL,P90RSK,2.996635675779215
157,CHOL,PDCD4,2.9966356757792147
158,CHOL,PDK1,2.9966356757792143
159,CHOL,PEA15_pS116,2.996635675779215
160,CHOL,PI3KP85,2.996635675779215
161,CHOL,PKCPANBETAII_pS660,2.9966356757792143
162,CHOL,PRDX1,2.9966356757792143
163,CHOL,RAB11,2.9966356757792147
164,CHOL,RAB25,2.9966356757792143
165,CHOL,RAPTOR,2.9966356757792147
166,CHOL,RBM15,2.9966356757792147
167,CHOL,RICTOR,2.9966356757792143
168,CHOL,RICTOR_pT1135,2.9966356757792143
169,CHOL,SCD1,2.996635675779215
170,CHOL,SF2,2.9966356757792147
171,CHOL,TAZ,2.9966356757792143
172,CHOL,TIGAR,2.9966356757792143
173,CHOL,TRANSGLUTAMINASE,2.9966356757792143
174,CHOL,TFRC,2.996635675779215
175,CHOL,TSC1,2.996635675779215
176,CHOL,TUBERIN_pT1462,2.9966356757792143
177,CHOL,VHL,2.9966356757792143
178,CHOL,XBP1,2.9966356757792143
179,CHOL,ACETYLATUBULINLYS40,2.9966356757792143
180,CHOL,P62LCKLIGAND,2.9966356757792143
181,CHOL,X1433BETA,2.9966356757792147
182,CHOL,X1433ZETA,2.9966356757792143
183,CHOL,ACVRL1,2.9966356757792147
184,CHOL,DIRAS3,2.9966356757792143
